event,id,time,converted_time,decision_time_SEC,n_favorited,n_diversity,n_genres,book_position,book_id,experiment_finished,book_gender,user_favorite_gender_1,user_favorite_gender_2,user_favorite_gender_3,user_favorite_gender_4,user_favorite_gender_5,user_favorite_gender_6,hybrid_nudge,influencer_nudge,increase_salience_nudge,loss_aversion_nudge,book_title,city
Recommendation Added To Favorites List,3df586b0-a528-4245-a7cd-581ae8894cc2,1646066238,28/02/2022 22:07:18,16,,,,10,4,,Fantasia,Fantasia,Romance,,,,,,,,,A maldição do mar,São José dos Campos
Recommendation Added To Favorites List,3df586b0-a528-4245-a7cd-581ae8894cc2,1646066261,28/02/2022 22:07:41,39,,,,11,148,,Terror,Fantasia,Romance,,,,,92% dos leitores gostaram,,,,Drácula - Dark Edition: Edição limitada para caçadores de vampiros,São José dos Campos
Recommendation Added To Favorites List,3df586b0-a528-4245-a7cd-581ae8894cc2,1646066257,28/02/2022 22:07:37,35,,,,18,103,,Romance,Fantasia,Romance,,,,,,,,,Missão romance (Clube do livro dos homens – Livro 2),São José dos Campos
Recommendation Added To Favorites List,3df586b0-a528-4245-a7cd-581ae8894cc2,1646066247,28/02/2022 22:07:27,25,,,,17,115,,Suspense,Fantasia,Romance,,,,,,,,Favoritado 32 vezes hoje!,O Homem de Giz,São José dos Campos
Recommendation Added To Favorites List,3df586b0-a528-4245-a7cd-581ae8894cc2,1646066233,28/02/2022 22:07:13,11,,,,4,13,,Fantasia,Fantasia,Romance,,,,,,,,,O Labirinto Do Fauno,São José dos Campos
Last Position,3df586b0-a528-4245-a7cd-581ae8894cc2,,,,,,,23,,,,,,,,,,,,,,,
First App Open,3df586b0-a528-4245-a7cd-581ae8894cc2,1646066204,28/02/2022 22:06:44,,,,,,,,,,,,,,,,,,,,São José dos Campos
Experiment Ended,3df586b0-a528-4245-a7cd-581ae8894cc2,1646066262,28/02/2022 22:07:42,,,,,,,TRUE,,,,,,,,,,,,,São José dos Campos
User Selected Preferred Genres,3df91ea6-53da-48a4-8742-8f56b6d93402,1645888660,26/02/2022 20:47:40,,5,4,5,,,,,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,,Presidente Venceslau
Recommendation Added To Favorites List,3df91ea6-53da-48a4-8742-8f56b6d93402,1645888673,26/02/2022 20:47:53,13,,,,2,12,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,1984: Edição com Postais + Marcador,Presidente Venceslau
Recommendation Added To Favorites List,3df91ea6-53da-48a4-8742-8f56b6d93402,1645888679,26/02/2022 20:47:59,19,,,,5,67,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,,,92% dos leitores deram 5★,,Box Memórias da Segunda Guerra Mundial,Presidente Venceslau
Recommendation Added To Favorites List,3df91ea6-53da-48a4-8742-8f56b6d93402,1645888676,26/02/2022 20:47:56,16,,,,3,68,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,80% dos leitores gostaram,,,,Ed & Lorraine Warren: Vidas Eternas,Presidente Venceslau
Recommendation Added To Favorites List,3df91ea6-53da-48a4-8742-8f56b6d93402,1645888669,26/02/2022 20:47:49,9,,,,1,60,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Presidente Venceslau
Recommendation Added To Favorites List,3df91ea6-53da-48a4-8742-8f56b6d93402,1645888682,26/02/2022 20:48:02,22,,,,7,85,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,,Indicado por Mark Zuckerberg,,,Sapiens - Uma Breve História da Humanidade,Presidente Venceslau
Last Position,3df91ea6-53da-48a4-8742-8f56b6d93402,,,,,,,7,,,,,,,,,,,,,,,
First App Open,3df91ea6-53da-48a4-8742-8f56b6d93402,1645888641,26/02/2022 20:47:21,,,,,,,,,,,,,,,,,,,,Presidente Venceslau
Experiment Ended,3df91ea6-53da-48a4-8742-8f56b6d93402,1645888682,26/02/2022 20:48:02,,,,,,,TRUE,,,,,,,,,,,,,Presidente Venceslau
User Selected Preferred Genres,3e37a47f-1ce2-421d-9336-27f92a5e7bdf,1645902960,27/02/2022 00:46:00,,2,1,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Beauharnois
Recommendation Detail Added To Favorites List,3e37a47f-1ce2-421d-9336-27f92a5e7bdf,1645903373,27/02/2022 00:52:53,413,,,,0,89,,Romance,Fantasia,Romance,Suspense,,,,,,,,Até o verão terminar,Beauharnois
Recommendation Added To Favorites List,3e37a47f-1ce2-421d-9336-27f92a5e7bdf,1645903419,27/02/2022 00:53:39,459,,,,13,27,,Juvenil,Fantasia,Romance,Suspense,,,,,,Netflix vai adaptar!,,A Seleção: 1,Beauharnois
Last Position,3e37a47f-1ce2-421d-9336-27f92a5e7bdf,,,,,,,19,,,,,,,,,,,,,,,
First App Open,3e37a47f-1ce2-421d-9336-27f92a5e7bdf,1645902878,27/02/2022 00:44:38,,,,,,,,,,,,,,,,,,,,Beauharnois
User Selected Preferred Genres,3e5f3d49-68df-4f23-a437-ff4e095ec129,1646074563,01/03/2022 00:26:03,,5,2,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Guarulhos
Recommendation Added To Favorites List,3e5f3d49-68df-4f23-a437-ff4e095ec129,1646074627,01/03/2022 00:27:07,64,,,,17,64,,Não Ficção,Fantasia,Juvenil,Romance,,,,,,,Favoritado 17 vezes hoje!,ARQUIVOS SERIAL KILLERS – LIMITED EDITION,Guarulhos
Recommendation Added To Favorites List,3e5f3d49-68df-4f23-a437-ff4e095ec129,1646074682,01/03/2022 00:28:02,119,,,,14,86,,Romance,Fantasia,Juvenil,Romance,,,,,,,,É Assim que Acaba,Guarulhos
Recommendation Added To Favorites List,3e5f3d49-68df-4f23-a437-ff4e095ec129,1646074652,01/03/2022 00:27:32,89,,,,1,60,,Não Ficção,Fantasia,Juvenil,Romance,,,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Guarulhos
Recommendation Added To Favorites List,3e5f3d49-68df-4f23-a437-ff4e095ec129,1646074603,01/03/2022 00:26:43,40,,,,12,99,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Pássaro e serpente (Vol. 1),Guarulhos
Recommendation Added To Favorites List,3e5f3d49-68df-4f23-a437-ff4e095ec129,1646074591,01/03/2022 00:26:31,28,,,,10,1,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Trono de vidro (Vol. 1),Guarulhos
Last Position,3e5f3d49-68df-4f23-a437-ff4e095ec129,,,,,,,23,,,,,,,,,,,,,,,
First App Open,3e5f3d49-68df-4f23-a437-ff4e095ec129,1646074520,01/03/2022 00:25:20,,,,,,,,,,,,,,,,,,,,Guarulhos
Experiment Ended,3e5f3d49-68df-4f23-a437-ff4e095ec129,1646074682,01/03/2022 00:28:02,,,,,,,TRUE,,,,,,,,,,,,,Guarulhos
User Selected Preferred Genres,40174b47-ba72-42fb-aa6a-511fe5678997,1646044578,28/02/2022 16:06:18,,5,1,4,,,,,Fantasia,Juvenil,Suspense,Terror,,,,,,,,Lencois Paulista
Recommendation Added To Favorites List,40174b47-ba72-42fb-aa6a-511fe5678997,1646044640,28/02/2022 16:07:20,62,,,,4,138,,Suspense,Fantasia,Juvenil,Suspense,Terror,,,,,,,Mentiras incendiárias,Lencois Paulista
Recommendation Added To Favorites List,40174b47-ba72-42fb-aa6a-511fe5678997,1646044634,28/02/2022 16:07:14,56,,,,1,99,,Romance,Fantasia,Juvenil,Suspense,Terror,,,,,,Favoritado 81 vezes hoje!,Pássaro e serpente (Vol. 1),Lencois Paulista
Recommendation Added To Favorites List,40174b47-ba72-42fb-aa6a-511fe5678997,1646044596,28/02/2022 16:06:36,18,,,,12,6,,Fantasia,Fantasia,Juvenil,Suspense,Terror,,,,,,,Sombra e Ossos,Lencois Paulista
Recommendation Added To Favorites List,40174b47-ba72-42fb-aa6a-511fe5678997,1646044610,28/02/2022 16:06:50,32,,,,22,1,,Fantasia,Fantasia,Juvenil,Suspense,Terror,,,,,,,Trono de vidro (Vol. 1),Lencois Paulista
Recommendation Added To Favorites List,40174b47-ba72-42fb-aa6a-511fe5678997,1646044607,28/02/2022 16:06:47,29,,,,20,116,,Suspense,Fantasia,Juvenil,Suspense,Terror,,,,,,,Um de nós está mentindo,Lencois Paulista
Last Position,40174b47-ba72-42fb-aa6a-511fe5678997,,,,,,,23,,,,,,,,,,,,,,,
First App Open,40174b47-ba72-42fb-aa6a-511fe5678997,1646044563,28/02/2022 16:06:03,,,,,,,,,,,,,,,,,,,,Lencois Paulista
Experiment Ended,40174b47-ba72-42fb-aa6a-511fe5678997,1646044640,28/02/2022 16:07:20,,,,,,,TRUE,,,,,,,,,,,,,Lencois Paulista
User Selected Preferred Genres,401db632-d558-4236-b5df-c3c9618eb92c,1645324708,20/02/2022 08:08:28,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,Maceió
Recommendation Added To Favorites List,401db632-d558-4236-b5df-c3c9618eb92c,1645324805,20/02/2022 08:10:05,97,,,,21,32,,Juvenil,Fantasia,Romance,,,,,,,81% dos leitores deram 5★,,A rainha vermelha,Maceió
Recommendation Added To Favorites List,401db632-d558-4236-b5df-c3c9618eb92c,1645324736,20/02/2022 08:08:56,28,,,,1,60,,Não Ficção,Fantasia,Romance,,,,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Maceió
Recommendation Added To Favorites List,401db632-d558-4236-b5df-c3c9618eb92c,1645324790,20/02/2022 08:09:50,82,,,,12,98,,Romance,Fantasia,Romance,,,,,,,,,O acordo,Maceió
Recommendation Added To Favorites List,401db632-d558-4236-b5df-c3c9618eb92c,1645324800,20/02/2022 08:10:00,92,,,,18,88,,Romance,Fantasia,Romance,,,,,,,,,Todas as suas (im)perfeições,Maceió
Recommendation Added To Favorites List,401db632-d558-4236-b5df-c3c9618eb92c,1645324796,20/02/2022 08:09:56,88,,,,16,1,,Fantasia,Fantasia,Romance,,,,,,,,,Trono de vidro (Vol. 1),Maceió
Last Position,401db632-d558-4236-b5df-c3c9618eb92c,,,,,,,21,,,,,,,,,,,,,,,
First App Open,401db632-d558-4236-b5df-c3c9618eb92c,1645324665,20/02/2022 08:07:45,,,,,,,,,,,,,,,,,,,,Maceió
Experiment Ended,401db632-d558-4236-b5df-c3c9618eb92c,1645324805,20/02/2022 08:10:05,,,,,,,TRUE,,,,,,,,,,,,,Maceió
User Selected Preferred Genres,408dbefe-e35c-47eb-ae7a-81c03b78814a,1645582302,23/02/2022 07:41:42,,6,3,4,,,,,Fantasia,Juvenil,Romance,Suspense,,,,,,,,São Paulo
Recommendation Added To Favorites List,408dbefe-e35c-47eb-ae7a-81c03b78814a,1645582352,23/02/2022 07:42:32,50,,,,12,26,,Juvenil,Fantasia,Juvenil,Romance,Suspense,,,,,,,A rainha do nada (Vol. 3 O Povo do Ar),São Paulo
Recommendation Added To Favorites List,408dbefe-e35c-47eb-ae7a-81c03b78814a,1645582343,23/02/2022 07:42:23,41,,,,9,69,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,,,,,,Favoritado 63 vezes hoje!,Enquanto eu respirar,São Paulo
Recommendation Added To Favorites List,408dbefe-e35c-47eb-ae7a-81c03b78814a,1645582349,23/02/2022 07:42:29,47,,,,10,103,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,Missão romance (Clube do livro dos homens – Livro 2),São Paulo
Recommendation Added To Favorites List,408dbefe-e35c-47eb-ae7a-81c03b78814a,1645582317,23/02/2022 07:41:57,15,,,,3,149,,Terror,Fantasia,Juvenil,Romance,Suspense,,,82% dos leitores gostaram,,,,Nunca Saia Sozinho,São Paulo
Recommendation Added To Favorites List,408dbefe-e35c-47eb-ae7a-81c03b78814a,1645582359,23/02/2022 07:42:39,57,,,,18,39,,Juvenil,Fantasia,Juvenil,Romance,Suspense,,,,,,,O príncipe cruel (Vol. 1 O Povo do Ar),São Paulo
Recommendation Added To Favorites List,408dbefe-e35c-47eb-ae7a-81c03b78814a,1645582340,23/02/2022 07:42:20,38,,,,7,84,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,,,,Indicado por Emma Watson,,,Persópolis,São Paulo
Last Position,408dbefe-e35c-47eb-ae7a-81c03b78814a,,,,,,,18,,,,,,,,,,,,,,,
First App Open,408dbefe-e35c-47eb-ae7a-81c03b78814a,1645582284,23/02/2022 07:41:24,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,408dbefe-e35c-47eb-ae7a-81c03b78814a,1645582359,23/02/2022 07:42:39,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,40e68132-a58f-4eba-a28e-efad545d9462,1645495563,22/02/2022 07:36:03,,5,2,5,,,,,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,,São Paulo
Recommendation Added To Favorites List,40e68132-a58f-4eba-a28e-efad545d9462,1645495586,22/02/2022 07:36:26,,,,,6,27,,Juvenil,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,A Seleção: 1,São Paulo
Recommendation Added To Favorites List,40e68132-a58f-4eba-a28e-efad545d9462,1645495563,22/02/2022 07:36:03,,,,,1,64,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,Favoritado 17 vezes hoje!,ARQUIVOS SERIAL KILLERS – LIMITED EDITION,São Paulo
Recommendation Added To Favorites List,40e68132-a58f-4eba-a28e-efad545d9462,1645495586,22/02/2022 07:36:26,,,,,14,149,,Terror,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Nunca Saia Sozinho,São Paulo
Recommendation Added To Favorites List,40e68132-a58f-4eba-a28e-efad545d9462,1645495586,22/02/2022 07:36:26,,,,,13,66,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,,,94% dos leitores deram 5★,,Ted Bundy: Um Estranho ao Meu Lado,São Paulo
Recommendation Added To Favorites List,40e68132-a58f-4eba-a28e-efad545d9462,1645495586,22/02/2022 07:36:26,,,,,4,90,,Romance,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Teto Para Dois,São Paulo
Last Position,40e68132-a58f-4eba-a28e-efad545d9462,,,,,,,14,,,,,,,,,,,,,,,
First App Open,40e68132-a58f-4eba-a28e-efad545d9462,1645495547,22/02/2022 07:35:47,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,40e68132-a58f-4eba-a28e-efad545d9462,1645495586,22/02/2022 07:36:26,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,4135a652-37b0-43fc-8b4c-80bfe4ef43b3,1645530342,22/02/2022 17:15:42,,5,3,5,,,,,Fantasia,Juvenil,Não ficção,Romance,Suspense,,,,,,,Teresina
Recommendation Added To Favorites List,4135a652-37b0-43fc-8b4c-80bfe4ef43b3,1645530617,22/02/2022 17:20:17,275,,,,8,118,,Suspense,Fantasia,Juvenil,Não ficção,Romance,Suspense,,,,,,Billy Summers,Teresina
Recommendation Added To Favorites List,4135a652-37b0-43fc-8b4c-80bfe4ef43b3,1645530509,22/02/2022 17:18:29,167,,,,5,153,,Terror,Fantasia,Juvenil,Não ficção,Romance,Suspense,,,,85% dos leitores deram 5★,,Box Terríveis Mestres (3 livros + pôster + suplemento),Teresina
Recommendation Added To Favorites List,4135a652-37b0-43fc-8b4c-80bfe4ef43b3,1645530441,22/02/2022 17:17:21,99,,,,19,148,,Terror,Fantasia,Juvenil,Não ficção,Romance,Suspense,,92% dos leitores gostaram,,,,Drácula - Dark Edition: Edição limitada para caçadores de vampiros,Teresina
Recommendation Added To Favorites List,4135a652-37b0-43fc-8b4c-80bfe4ef43b3,1645530431,22/02/2022 17:17:11,89,,,,10,115,,Suspense,Fantasia,Juvenil,Não ficção,Romance,Suspense,,,,,,O Homem de Giz,Teresina
Recommendation Added To Favorites List,4135a652-37b0-43fc-8b4c-80bfe4ef43b3,1645530393,22/02/2022 17:16:33,51,,,,11,151,,Terror,Fantasia,Juvenil,Não ficção,Romance,Suspense,,82% dos leitores gostaram,,,,O Retrato de Dorian Gray,Teresina
Last Position,4135a652-37b0-43fc-8b4c-80bfe4ef43b3,,,,,,,23,,,,,,,,,,,,,,,
First App Open,4135a652-37b0-43fc-8b4c-80bfe4ef43b3,1645530286,22/02/2022 17:14:46,,,,,,,,,,,,,,,,,,,,Teresina
Experiment Ended,4135a652-37b0-43fc-8b4c-80bfe4ef43b3,1645530617,22/02/2022 17:20:17,,,,,,,TRUE,,,,,,,,,,,,,Teresina
User Selected Preferred Genres,4184d071-8b21-4a76-ae66-ed108f935703,1645888863,26/02/2022 20:51:03,,5,1,2,,,,,Fantasia,Romance,,,,,,,,,,Brasília
Recommendation Added To Favorites List,4184d071-8b21-4a76-ae66-ed108f935703,1645888914,26/02/2022 20:51:54,51,,,,8,4,,Fantasia,Fantasia,Romance,,,,,,,,,A maldição do mar,Brasília
Recommendation Added To Favorites List,4184d071-8b21-4a76-ae66-ed108f935703,1645888938,26/02/2022 20:52:18,75,,,,18,2,,Fantasia,Fantasia,Romance,,,,,,,,,Como o Rei de Elfhame aprendeu a odiar histórias,Brasília
Recommendation Added To Favorites List,4184d071-8b21-4a76-ae66-ed108f935703,1645888916,26/02/2022 20:51:56,53,,,,9,60,,Não Ficção,Fantasia,Romance,,,,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Brasília
Recommendation Added To Favorites List,4184d071-8b21-4a76-ae66-ed108f935703,1645888894,26/02/2022 20:51:34,31,,,,4,114,,Romance,Fantasia,Romance,,,,,,,,,O Rouxinol,Brasília
Recommendation Added To Favorites List,4184d071-8b21-4a76-ae66-ed108f935703,1645888923,26/02/2022 20:52:03,60,,,,12,107,,Romance,Fantasia,Romance,,,,,,,,,"Os Bridgertons, um amor de família: Guia oficial de Lady Whistledown",Brasília
Last Position,4184d071-8b21-4a76-ae66-ed108f935703,,,,,,,18,,,,,,,,,,,,,,,
First App Open,4184d071-8b21-4a76-ae66-ed108f935703,1645888849,26/02/2022 20:50:49,,,,,,,,,,,,,,,,,,,,Brasília
Experiment Ended,4184d071-8b21-4a76-ae66-ed108f935703,1645888938,26/02/2022 20:52:18,,,,,,,TRUE,,,,,,,,,,,,,Brasília
User Selected Preferred Genres,425727ef-cdde-4ef1-8f1a-2474fa427f9e,1645367965,20/02/2022 20:09:25,,5,0,1,,,,,Romance,,,,,,,,,,,Criciúma
Recommendation Added To Favorites List,425727ef-cdde-4ef1-8f1a-2474fa427f9e,1645368157,20/02/2022 20:12:37,192,,,,20,96,,Romance,Romance,,,,,,,,,,Mil beijos de garoto,Criciúma
Recommendation Added To Favorites List,425727ef-cdde-4ef1-8f1a-2474fa427f9e,1645368014,20/02/2022 20:10:14,49,,,,22,103,,Romance,Romance,,,,,,,,,,Missão romance (Clube do livro dos homens – Livro 2),Criciúma
Recommendation Added To Favorites List,425727ef-cdde-4ef1-8f1a-2474fa427f9e,1645368125,20/02/2022 20:12:05,160,,,,16,104,,Romance,Romance,,,,,,,,,,Mr. 365,Criciúma
Recommendation Added To Favorites List,425727ef-cdde-4ef1-8f1a-2474fa427f9e,1645368038,20/02/2022 20:10:38,73,,,,4,105,,Romance,Romance,,,,,,,,,,O conde enfeitiçado – Edição Luxo,Criciúma
Recommendation Added To Favorites List,425727ef-cdde-4ef1-8f1a-2474fa427f9e,1645367986,20/02/2022 20:09:46,21,,,,2,97,,Romance,Romance,,,,,,,,,,O lado feio do amor,Criciúma
Last Position,425727ef-cdde-4ef1-8f1a-2474fa427f9e,,,,,,,23,,,,,,,,,,,,,,,
First App Open,425727ef-cdde-4ef1-8f1a-2474fa427f9e,1645367930,20/02/2022 20:08:50,,,,,,,,,,,,,,,,,,,,Criciúma
Experiment Ended,425727ef-cdde-4ef1-8f1a-2474fa427f9e,1645368157,20/02/2022 20:12:37,,,,,,,TRUE,,,,,,,,,,,,,Criciúma
User Selected Preferred Genres,4305874b-a350-41e5-9977-f46505ba1553,1645911455,27/02/2022 03:07:35,,5,2,3,,,,,Fantasia,Não ficção,Suspense,,,,,,,,,Sao Vicente
Recommendation Added To Favorites List,4305874b-a350-41e5-9977-f46505ba1553,1645911494,27/02/2022 03:08:14,39,,,,5,27,,Juvenil,Fantasia,Não ficção,Suspense,,,,,,Netflix vai adaptar!,,A Seleção: 1,Sao Vicente
Recommendation Added To Favorites List,4305874b-a350-41e5-9977-f46505ba1553,1645911517,27/02/2022 03:08:37,62,,,,22,9,,Fantasia,Fantasia,Não ficção,Suspense,,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Sao Vicente
Recommendation Added To Favorites List,4305874b-a350-41e5-9977-f46505ba1553,1645911499,27/02/2022 03:08:19,44,,,,6,57,,Não Ficção,Fantasia,Não ficção,Suspense,,,,,,,,Escritos de Uma Vida,Sao Vicente
Recommendation Added To Favorites List,4305874b-a350-41e5-9977-f46505ba1553,1645911507,27/02/2022 03:08:27,52,,,,10,19,,Fantasia,Fantasia,Não ficção,Suspense,,,,,,,,Necronomicon em Netvilly,Sao Vicente
Recommendation Added To Favorites List,4305874b-a350-41e5-9977-f46505ba1553,1645911518,27/02/2022 03:08:38,63,,,,23,114,,Romance,Fantasia,Não ficção,Suspense,,,,,Indicado por Dakota Fanning,,,O Rouxinol,Sao Vicente
Last Position,4305874b-a350-41e5-9977-f46505ba1553,,,,,,,23,,,,,,,,,,,,,,,
First App Open,4305874b-a350-41e5-9977-f46505ba1553,1645911430,27/02/2022 03:07:10,,,,,,,,,,,,,,,,,,,,Sao Vicente
Experiment Ended,4305874b-a350-41e5-9977-f46505ba1553,1645911518,27/02/2022 03:08:38,,,,,,,TRUE,,,,,,,,,,,,,Sao Vicente
User Selected Preferred Genres,4392511e-4efb-49f7-a26f-4ba3b87cc295,1645310394,20/02/2022 04:09:54,,5,3,2,,,,,Fantasia,Romance,,,,,,,,,,Boqueirao
Recommendation Added To Favorites List,4392511e-4efb-49f7-a26f-4ba3b87cc295,1645310416,20/02/2022 04:10:16,22,,,,5,27,,Juvenil,Fantasia,Romance,,,,,,,Netflix vai adaptar!,,A Seleção: 1,Boqueirao
Recommendation Added To Favorites List,4392511e-4efb-49f7-a26f-4ba3b87cc295,1645310508,20/02/2022 04:11:48,114,,,,1,162,,Terror,Fantasia,Romance,,,,,,,,Favoritado 9 vezes hoje!,"Bom dia, você está morto!",Boqueirao
Recommendation Added To Favorites List,4392511e-4efb-49f7-a26f-4ba3b87cc295,1645310410,20/02/2022 04:10:10,16,,,,0,91,,Romance,Fantasia,Romance,,,,,,,,,O morro dos ventos uivantes,Boqueirao
Recommendation Added To Favorites List,4392511e-4efb-49f7-a26f-4ba3b87cc295,1645310424,20/02/2022 04:10:24,30,,,,11,39,,Juvenil,Fantasia,Romance,,,,,85% dos leitores gostaram,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Boqueirao
Recommendation Added To Favorites List,4392511e-4efb-49f7-a26f-4ba3b87cc295,1645310476,20/02/2022 04:11:16,82,,,,18,1,,Fantasia,Fantasia,Romance,,,,,,,,,Trono de vidro (Vol. 1),Boqueirao
Last Position,4392511e-4efb-49f7-a26f-4ba3b87cc295,,,,,,,23,,,,,,,,,,,,,,,
First App Open,4392511e-4efb-49f7-a26f-4ba3b87cc295,1645310371,20/02/2022 04:09:31,,,,,,,,,,,,,,,,,,,,Boqueirao
Experiment Ended,4392511e-4efb-49f7-a26f-4ba3b87cc295,1645310508,20/02/2022 04:11:48,,,,,,,TRUE,,,,,,,,,,,,,Boqueirao
User Selected Preferred Genres,43da9199-12d3-4f3e-99e2-f4cdae0f4e9e,1645496058,22/02/2022 07:44:18,,4,1,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,São Paulo
Recommendation Detail Added To Favorites List,43da9199-12d3-4f3e-99e2-f4cdae0f4e9e,1645669272,24/02/2022 07:51:12,,,,,3,124,,Suspense,Fantasia,Juvenil,Romance,,,,71% dos leitores gostaram,,,,Gente Ansiosa + MARCADOR + PORTA-MARCADOR,São Paulo
Recommendation Added To Favorites List,43da9199-12d3-4f3e-99e2-f4cdae0f4e9e,1645669286,24/02/2022 07:51:26,,,,,6,98,,Romance,Fantasia,Juvenil,Romance,,,,,,,,O acordo,São Paulo
Recommendation Added To Favorites List,43da9199-12d3-4f3e-99e2-f4cdae0f4e9e,1645669300,24/02/2022 07:51:40,,,,,10,13,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,O Labirinto Do Fauno,São Paulo
Recommendation Added To Favorites List,43da9199-12d3-4f3e-99e2-f4cdae0f4e9e,1645669288,24/02/2022 07:51:28,,,,,4,90,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Teto Para Dois,São Paulo
Last Position,43da9199-12d3-4f3e-99e2-f4cdae0f4e9e,,,,,,,23,,,,,,,,,,,,,,,
First App Open,43da9199-12d3-4f3e-99e2-f4cdae0f4e9e,1645496040,22/02/2022 07:44:00,,,,,,,,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,446958d1-3ecc-45fe-98ce-ed6dd739ecb4,1645652235,24/02/2022 03:07:15,,4,1,1,,,,,Romance,,,,,,,,,,,Cianorte
Recommendation Detail Added To Favorites List,446958d1-3ecc-45fe-98ce-ed6dd739ecb4,1645822215,26/02/2022 02:20:15,,,,,13,27,,Juvenil,Romance,,,,,,,,Netflix vai adaptar!,,A Seleção: 1,Maringá
Recommendation Detail Added To Favorites List,446958d1-3ecc-45fe-98ce-ed6dd739ecb4,1645652295,24/02/2022 03:08:15,,,,,16,86,,Romance,Romance,,,,,,,,Vai virar filme!,,É Assim que Acaba,Cianorte
Recommendation Detail Added To Favorites List,446958d1-3ecc-45fe-98ce-ed6dd739ecb4,1645822164,26/02/2022 02:19:24,,,,,4,97,,Romance,Romance,,,,,,,,,,O lado feio do amor,Maringá
Recommendation Added To Favorites List,446958d1-3ecc-45fe-98ce-ed6dd739ecb4,1645822225,26/02/2022 02:20:25,,,,,16,88,,Romance,Romance,,,,,,,,,,Todas as suas (im)perfeições,Maringá
Last Position,446958d1-3ecc-45fe-98ce-ed6dd739ecb4,,,,,,,23,,,,,,,,,,,,,,,
First App Open,446958d1-3ecc-45fe-98ce-ed6dd739ecb4,1645652209,24/02/2022 03:06:49,,,,,,,,,,,,,,,,,,,,Cianorte
User Selected Preferred Genres,45919ab5-6faa-409a-9874-bd450092d67e,1646014420,28/02/2022 07:43:40,,5,3,5,,,,,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,,Rio Claro
