event,id,time,converted_time,decision_time_SEC,n_favorited,n_diversity,n_genres,book_position,book_id,experiment_finished,book_gender,user_favorite_gender_1,user_favorite_gender_2,user_favorite_gender_3,user_favorite_gender_4,user_favorite_gender_5,user_favorite_gender_6,hybrid_nudge,influencer_nudge,increase_salience_nudge,loss_aversion_nudge,book_title,city
Recommendation Added To Favorites List,ea59a4bf-4307-48a5-ae27-5f60e79e034e,1644630220,12/02/2022 07:13:40,13,3,0,3,10,83,,Fantasia,Fantasia,Romance,Suspense,,,,,,,,Sombra e Ossos,Bauru
Recommendation Added To Favorites List,ea59a4bf-4307-48a5-ae27-5f60e79e034e,1644630230,12/02/2022 07:13:50,23,3,0,3,20,1,,Romance,Fantasia,Romance,Suspense,,,,,,,,É Assim que Acaba,Bauru
Last Position,ea59a4bf-4307-48a5-ae27-5f60e79e034e,,,,,,,23,,,,,,,,,,,,,,,
First App Open,ea59a4bf-4307-48a5-ae27-5f60e79e034e,1644630173,12/02/2022 07:12:53,,,,,,,,,,,,,,,,,,,,Bauru
User Selected Preferred Genres,ea89831a-f64f-41d6-a388-0e93860366da,1644872962,15/02/2022 02:39:22,,5,1,2,,,,,Fantasia,Romance,,,,,,,,,,Viamão
Recommendation Added To Favorites List,ea89831a-f64f-41d6-a388-0e93860366da,1644873004,15/02/2022 02:40:04,,5,1,2,4,3,,Romance,Fantasia,Romance,,,,,,,,,Todas as suas (im)perfeições,Viamão
Recommendation Added To Favorites List,ea89831a-f64f-41d6-a388-0e93860366da,1644873004,15/02/2022 02:40:04,,5,1,2,6,10,,Romance,Fantasia,Romance,,,,,,,,,Malibu renasce,Viamão
Recommendation Added To Favorites List,ea89831a-f64f-41d6-a388-0e93860366da,1644872962,15/02/2022 02:39:22,,5,1,2,8,76,,Fantasia,Fantasia,Romance,,,,,,,,,Trono de Vidro: Herdeira do fogo (Vol. 3),Viamão
Recommendation Added To Favorites List,ea89831a-f64f-41d6-a388-0e93860366da,1644873004,15/02/2022 02:40:04,,5,1,2,11,27,,Juvenil,Fantasia,Romance,,,,,90% favoritaram esse livro,,,,Corte de chamas prateadas (Vol. 4 Corte de espinhos e rosas) – Edição de colecionador,Viamão
Recommendation Added To Favorites List,ea89831a-f64f-41d6-a388-0e93860366da,1644873004,15/02/2022 02:40:04,,5,1,2,14,158,,Romance,Fantasia,Romance,,,,,,,,,"Os Bridgertons, um amor de família: Guia oficial de Lady Whistledown Autor: Julia Quinn",Viamão
Last Position,ea89831a-f64f-41d6-a388-0e93860366da,,,,,,,23,,,,,,,,,,,,,,,
First App Open,ea89831a-f64f-41d6-a388-0e93860366da,1644872946,15/02/2022 02:39:06,,,,,,,,,,,,,,,,,,,,Viamão
Experiment Ended,ea89831a-f64f-41d6-a388-0e93860366da,1644873004,15/02/2022 02:40:04,,,,,,,TRUE,,,,,,,,,,,,,Viamão
User Selected Preferred Genres,eb3acf4d-acb9-4324-b0de-abc08f96cdac,1644670549,12/02/2022 18:25:49,,5,2,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Belo Horizonte
Recommendation Added To Favorites List,eb3acf4d-acb9-4324-b0de-abc08f96cdac,1644670549,12/02/2022 18:25:49,,5,2,3,4,86,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Belo Horizonte
Recommendation Added To Favorites List,eb3acf4d-acb9-4324-b0de-abc08f96cdac,1644670549,12/02/2022 18:25:49,,5,2,3,6,5,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Teto Para Dois,Belo Horizonte
Recommendation Added To Favorites List,eb3acf4d-acb9-4324-b0de-abc08f96cdac,1644670549,12/02/2022 18:25:49,,5,2,3,7,106,,Suspense,Fantasia,Juvenil,Romance,,,,,Indicado por George R R Martin,,,O Chamado do Cuco,Belo Horizonte
Recommendation Added To Favorites List,eb3acf4d-acb9-4324-b0de-abc08f96cdac,1644670558,12/02/2022 18:25:58,,5,2,3,12,91,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,O Labirinto Do Fauno,Belo Horizonte
Recommendation Added To Favorites List,eb3acf4d-acb9-4324-b0de-abc08f96cdac,1644670558,12/02/2022 18:25:58,,5,2,3,13,57,,Terror,Fantasia,Juvenil,Romance,,,,,,87% dos leitores classificaram como 5 estrelas,,Frankenstein: O clássico está vivo!,Belo Horizonte
Last Position,eb3acf4d-acb9-4324-b0de-abc08f96cdac,,,,,,,13,,,,,,,,,,,,,,,
First App Open,eb3acf4d-acb9-4324-b0de-abc08f96cdac,1644670497,12/02/2022 18:24:57,,,,,,,,,,,,,,,,,,,,Belo Horizonte
Experiment Ended,eb3acf4d-acb9-4324-b0de-abc08f96cdac,1644670558,12/02/2022 18:25:58,,,,,,,TRUE,,,,,,,,,,,,,Belo Horizonte
Experiment Ended,eb3acf4d-acb9-4324-b0de-abc08f96cdac,1644670568,12/02/2022 18:26:08,,,,,,,TRUE,,,,,,,,,,,,,Belo Horizonte
User Selected Preferred Genres,ec8635c0-8be4-474a-8c22-23c46639760f,1646595449,07/03/2022 01:07:29,,1,0,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Florianópolis
Recommendation Added To Favorites List,ec8635c0-8be4-474a-8c22-23c46639760f,1646595476,07/03/2022 01:07:56,27,1,0,3,8,115,,Suspense,Fantasia,Romance,Suspense,,,,,,,,O Homem de Giz,Florianópolis
Last Position,ec8635c0-8be4-474a-8c22-23c46639760f,,,,,,,20,,,,,,,,,,,,,,,
First App Open,ec8635c0-8be4-474a-8c22-23c46639760f,1646595422,07/03/2022 01:07:02,,,,,,,,,,,,,,,,,,,,Florianópolis
User Selected Preferred Genres,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618938,12/02/2022 04:05:38,,5,1,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Salvador
Recommendation Added To Favorites List,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618952,12/02/2022 04:05:52,14,5,1,3,6,31,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,"Vermelho, branco e sangue azul",Salvador
Recommendation Added To Favorites List,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618956,12/02/2022 04:05:56,18,5,1,3,10,5,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Teto Para Dois,Salvador
Recommendation Added To Favorites List,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618960,12/02/2022 04:06:00,22,5,1,3,13,42,,Suspense,Fantasia,Juvenil,Romance,,,,,,87% dos leitores classificaram como 5 estrelas,,Um de nós é o próximo,Salvador
Recommendation Added To Favorites List,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618965,12/02/2022 04:06:05,27,5,1,3,16,7,,Romance,Fantasia,Juvenil,Romance,,,,,,,,"novembro, 9",Salvador
Recommendation Added To Favorites List,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618977,12/02/2022 04:06:17,39,5,1,3,20,12,,Romance,Fantasia,Juvenil,Romance,,,,,,,,O lado feio do amor,Salvador
Last Position,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,,,,,,,23,,,,,,,,,,,,,,,
First App Open,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618898,12/02/2022 04:04:58,,,,,,,,,,,,,,,,,,,,Salvador
Experiment Ended,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618977,12/02/2022 04:06:17,,,,,,,TRUE,,,,,,,,,,,,,Salvador
Experiment Ended,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618982,12/02/2022 04:06:22,,,,,,,TRUE,,,,,,,,,,,,,Salvador
Experiment Ended,ed0bb8b1-c4ce-415f-a13b-e88937af19c7,1644618985,12/02/2022 04:06:25,,,,,,,TRUE,,,,,,,,,,,,,Salvador
User Selected Preferred Genres,ed6cf0dc-8df4-427c-832c-fb5a1a990ad0,1644702172,13/02/2022 03:12:52,,4,1,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,Faxinal
Recommendation Added To Favorites List,ed6cf0dc-8df4-427c-832c-fb5a1a990ad0,1644702269,13/02/2022 03:14:29,97,4,1,3,2,11,,Romance,Fantasia,Romance,Suspense,,,,,,,,Mil beijos de garoto,Faxinal
Recommendation Added To Favorites List,ed6cf0dc-8df4-427c-832c-fb5a1a990ad0,1644702182,13/02/2022 03:13:02,10,4,1,3,2,78,,Fantasia,Fantasia,Romance,Suspense,,,,,,,,Nunca Saia Sozinho,Faxinal
Recommendation Added To Favorites List,ed6cf0dc-8df4-427c-832c-fb5a1a990ad0,1644702283,13/02/2022 03:14:43,111,4,1,3,6,41,,Suspense,Fantasia,Romance,Suspense,,,,,,,,A Lista de Convidados,Faxinal
Recommendation Added To Favorites List,ed6cf0dc-8df4-427c-832c-fb5a1a990ad0,1644702246,13/02/2022 03:14:06,74,4,1,3,23,30,,Juvenil,Fantasia,Romance,Suspense,,,,,Indicado por Emma Watson,,,O príncipe cruel (Vol. 1 O Povo do Ar),Faxinal
Last Position,ed6cf0dc-8df4-427c-832c-fb5a1a990ad0,,,,,,,23,,,,,,,,,,,,,,,
First App Open,ed6cf0dc-8df4-427c-832c-fb5a1a990ad0,1644702116,13/02/2022 03:11:56,,,,,,,,,,,,,,,,,,,,Faxinal
User Selected Preferred Genres,ed75277e-10c7-4e1c-9592-c50a2cff7bd1,1646602164,07/03/2022 02:59:24,,1,0,1,,,,,Fantasia,,,,,,,,,,,Itiquira
Recommendation Added To Favorites List,ed75277e-10c7-4e1c-9592-c50a2cff7bd1,1646602180,07/03/2022 02:59:40,16,1,0,1,8,2,,Fantasia,Fantasia,,,,,,,,,,Como o Rei de Elfhame aprendeu a odiar histórias,Itiquira
Last Position,ed75277e-10c7-4e1c-9592-c50a2cff7bd1,,,,,,,15,,,,,,,,,,,,,,,
First App Open,ed75277e-10c7-4e1c-9592-c50a2cff7bd1,1646602127,07/03/2022 02:58:47,,,,,,,,,,,,,,,,,,,,Itiquira
User Selected Preferred Genres,edf5c724-d056-4239-b98b-1b824d99cf49,1646578416,06/03/2022 20:23:36,,5,0,4,,,,,Fantasia,Juvenil,Romance,Suspense,,,,,,,,Juiz de Fora
Recommendation Added To Favorites List,edf5c724-d056-4239-b98b-1b824d99cf49,1646578440,06/03/2022 20:24:00,24,5,0,4,2,123,,Suspense,Fantasia,Juvenil,Romance,Suspense,,,,,,,Box Sherlock Holmes,Juiz de Fora
Recommendation Added To Favorites List,edf5c724-d056-4239-b98b-1b824d99cf49,1646578454,06/03/2022 20:24:14,38,5,0,4,4,91,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,O morro dos ventos uivantes,Juiz de Fora
Recommendation Added To Favorites List,edf5c724-d056-4239-b98b-1b824d99cf49,1646578457,06/03/2022 20:24:17,41,5,0,4,6,110,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,Sem julgamentos,Juiz de Fora
Recommendation Added To Favorites List,edf5c724-d056-4239-b98b-1b824d99cf49,1646578461,06/03/2022 20:24:21,45,5,0,4,8,6,,Fantasia,Fantasia,Juvenil,Romance,Suspense,,,,,,,Sombra e Ossos,Juiz de Fora
Recommendation Added To Favorites List,edf5c724-d056-4239-b98b-1b824d99cf49,1646578464,06/03/2022 20:24:24,48,5,0,4,10,92,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,"novembro, 9",Juiz de Fora
Last Position,edf5c724-d056-4239-b98b-1b824d99cf49,,,,,,,10,,,,,,,,,,,,,,,
First App Open,edf5c724-d056-4239-b98b-1b824d99cf49,1646578378,06/03/2022 20:22:58,,,,,,,,,,,,,,,,,,,,Juiz de Fora
Experiment Ended,edf5c724-d056-4239-b98b-1b824d99cf49,1646578464,06/03/2022 20:24:24,,,,,,,TRUE,,,,,,,,,,,,,Juiz de Fora
User Selected Preferred Genres,ef622dbf-c9a8-44f0-a913-c30c4002b106,1646525263,06/03/2022 05:37:43,,5,2,2,,,,,Romance,Suspense,,,,,,,,,,São Paulo
Recommendation Added To Favorites List,ef622dbf-c9a8-44f0-a913-c30c4002b106,1646525340,06/03/2022 05:39:00,77,5,2,2,0,92,,Romance,Romance,Suspense,,,,,,,,,"novembro, 9",São Paulo
Recommendation Added To Favorites List,ef622dbf-c9a8-44f0-a913-c30c4002b106,1646525402,06/03/2022 05:40:02,139,5,2,2,3,149,,Terror,Romance,Suspense,,,,,82% dos leitores gostaram,,,,Nunca Saia Sozinho,São Paulo
Recommendation Added To Favorites List,ef622dbf-c9a8-44f0-a913-c30c4002b106,1646525398,06/03/2022 05:39:58,135,5,2,2,4,135,,Suspense,Romance,Suspense,,,,,,,,,Detalhe final (Myron Bolitar – Livro 6),São Paulo
Recommendation Added To Favorites List,ef622dbf-c9a8-44f0-a913-c30c4002b106,1646525432,06/03/2022 05:40:32,169,5,2,2,14,116,,Suspense,Romance,Suspense,,,,,,,,,Um de nós está mentindo,São Paulo
Recommendation Added To Favorites List,ef622dbf-c9a8-44f0-a913-c30c4002b106,1646525385,06/03/2022 05:39:45,122,5,2,2,15,53,,Juvenil,Romance,Suspense,,,,,,Indicado por Emma Watson,,,O Ódio que Você Semeia,São Paulo
Last Position,ef622dbf-c9a8-44f0-a913-c30c4002b106,,,,,,,23,,,,,,,,,,,,,,,
First App Open,ef622dbf-c9a8-44f0-a913-c30c4002b106,1646525232,06/03/2022 05:37:12,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,ef622dbf-c9a8-44f0-a913-c30c4002b106,1646535211,06/03/2022 08:23:31,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644619252,12/02/2022 04:10:52,,5,2,3,,,,,Fantasia,Não ficção,Romance,,,,,,,,,João Pessoa
Recommendation Added To Favorites List,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644619337,12/02/2022 04:12:17,85,5,2,3,6,94,,Fantasia,Fantasia,Não ficção,Romance,,,,,,,,Os Pilares da Terra,João Pessoa
Recommendation Added To Favorites List,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644619344,12/02/2022 04:12:24,92,5,2,3,9,24,,Juvenil,Fantasia,Não ficção,Romance,,,,,,,Favoritado 36 vezes hoje,Aristóteles e Dante descobrem os segredos do Universo: 1,João Pessoa
Recommendation Added To Favorites List,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644619306,12/02/2022 04:11:46,54,5,2,3,10,14,,Romance,Fantasia,Não ficção,Romance,,,,,,,,Pássaro e serpente (Vol. 1),João Pessoa
Recommendation Added To Favorites List,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644619356,12/02/2022 04:12:36,104,5,2,3,18,101,,Romance,Fantasia,Não ficção,Romance,,,,,,,,O Rouxinol,João Pessoa
Recommendation Added To Favorites List,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644619318,12/02/2022 04:11:58,66,5,2,3,23,30,,Juvenil,Fantasia,Não ficção,Romance,,,,,Indicado por Emma Watson,,,O príncipe cruel (Vol. 1 O Povo do Ar),João Pessoa
Last Position,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,,,,,,,23,,,,,,,,,,,,,,,
First App Open,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644619217,12/02/2022 04:10:17,,,,,,,,,,,,,,,,,,,,João Pessoa
Experiment Ended,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644619356,12/02/2022 04:12:36,,,,,,,TRUE,,,,,,,,,,,,,João Pessoa
Experiment Ended,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644705433,13/02/2022 04:07:13,,,,,,,TRUE,,,,,,,,,,,,,João Pessoa
Experiment Ended,ef6a0693-e651-4918-9ee9-a2c47d7f8cb3,1644705440,13/02/2022 04:07:20,,,,,,,TRUE,,,,,,,,,,,,,João Pessoa
User Selected Preferred Genres,efee1ad5-02f0-46f6-acd4-0cde9bbf85a1,1644616233,12/02/2022 03:20:33,,4,1,1,,,,,Suspense,,,,,,,,,,,Amparo
Recommendation Added To Favorites List,efee1ad5-02f0-46f6-acd4-0cde9bbf85a1,1644616240,12/02/2022 03:20:40,7,4,1,1,4,33,,Suspense,Suspense,,,,,,,,,,A paciente silenciosa,Amparo
Recommendation Added To Favorites List,efee1ad5-02f0-46f6-acd4-0cde9bbf85a1,1644616243,12/02/2022 03:20:43,10,4,1,1,5,72,,Não Ficção,Suspense,,,,,,,,87% dos leitores classificaram como 5 estrelas,,Ted Bundy: Um Estranho ao Meu Lado,Amparo
Recommendation Added To Favorites List,efee1ad5-02f0-46f6-acd4-0cde9bbf85a1,1644616249,12/02/2022 03:20:49,16,4,1,1,10,43,,Suspense,Suspense,,,,,,,,,,O Clube do Crime das Quintas-Feiras,Amparo
Recommendation Added To Favorites List,efee1ad5-02f0-46f6-acd4-0cde9bbf85a1,1644616256,12/02/2022 03:20:56,23,4,1,1,16,32,,Suspense,Suspense,,,,,,,,,,Um de nós está mentindo,Amparo
Last Position,efee1ad5-02f0-46f6-acd4-0cde9bbf85a1,,,,,,,16,,,,,,,,,,,,,,,
First App Open,efee1ad5-02f0-46f6-acd4-0cde9bbf85a1,1644616220,12/02/2022 03:20:20,,,,,,,,,,,,,,,,,,,,Amparo
User Selected Preferred Genres,f095e228-929c-411c-8262-bc63c2cf51f3,1646563362,06/03/2022 16:12:42,,5,3,2,,,,,Fantasia,Romance,,,,,,,,,,Teixeira de Freitas
Recommendation Added To Favorites List,f095e228-929c-411c-8262-bc63c2cf51f3,1646563425,06/03/2022 16:13:45,63,5,3,2,1,60,,Não Ficção,Fantasia,Romance,,,,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Teixeira de Freitas
Recommendation Added To Favorites List,f095e228-929c-411c-8262-bc63c2cf51f3,1646563434,06/03/2022 16:13:54,72,5,3,2,2,9,,Fantasia,Fantasia,Romance,,,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Teixeira de Freitas
Recommendation Added To Favorites List,f095e228-929c-411c-8262-bc63c2cf51f3,1646563379,06/03/2022 16:12:59,17,5,3,2,9,128,,Suspense,Fantasia,Romance,,,,,,,,Favoritado 12 vezes hoje!,Assassinato no Expresso do Oriente,Teixeira de Freitas
Recommendation Added To Favorites List,f095e228-929c-411c-8262-bc63c2cf51f3,1646563450,06/03/2022 16:14:10,88,5,3,2,10,1,,Fantasia,Fantasia,Romance,,,,,,,,,Trono de vidro (Vol. 1),Teixeira de Freitas
Recommendation Added To Favorites List,f095e228-929c-411c-8262-bc63c2cf51f3,1646563464,06/03/2022 16:14:24,102,5,3,2,21,32,,Juvenil,Fantasia,Romance,,,,,,,81% dos leitores deram 5★,,A rainha vermelha,Teixeira de Freitas
Last Position,f095e228-929c-411c-8262-bc63c2cf51f3,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f095e228-929c-411c-8262-bc63c2cf51f3,1646563350,06/03/2022 16:12:30,,,,,,,,,,,,,,,,,,,,Teixeira de Freitas
Experiment Ended,f095e228-929c-411c-8262-bc63c2cf51f3,1646563473,06/03/2022 16:14:33,,,,,,,TRUE,,,,,,,,,,,,,Teixeira de Freitas
User Selected Preferred Genres,f1b04357-2e8b-4723-8729-09b9f6631aed,1644621415,12/02/2022 04:46:55,,5,2,4,,,,,Fantasia,Juvenil,Romance,Suspense,,,,,,,,Curitiba
Recommendation Added To Favorites List,f1b04357-2e8b-4723-8729-09b9f6631aed,1644621440,12/02/2022 04:47:20,25,5,2,4,2,33,,Suspense,Fantasia,Juvenil,Romance,Suspense,,,,,,,A paciente silenciosa,Curitiba
Recommendation Added To Favorites List,f1b04357-2e8b-4723-8729-09b9f6631aed,1644621442,12/02/2022 04:47:22,27,5,2,4,3,51,,Terror,Fantasia,Juvenil,Romance,Suspense,,,90% favoritaram esse livro,,,,O médico e o monstro,Curitiba
Recommendation Added To Favorites List,f1b04357-2e8b-4723-8729-09b9f6631aed,1644621450,12/02/2022 04:47:30,35,5,2,4,8,14,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,Pássaro e serpente (Vol. 1),Curitiba
Recommendation Added To Favorites List,f1b04357-2e8b-4723-8729-09b9f6631aed,1644621455,12/02/2022 04:47:35,40,5,2,4,13,58,,Terror,Fantasia,Juvenil,Romance,Suspense,,,,,87% dos leitores classificaram como 5 estrelas,,Edgar Allan Poe - Medo Clássico: Sinta o medo clássico,Curitiba
Recommendation Added To Favorites List,f1b04357-2e8b-4723-8729-09b9f6631aed,1644621457,12/02/2022 04:47:37,42,5,2,4,14,16,,Juvenil,Fantasia,Juvenil,Romance,Suspense,,,,,,,A rainha do nada (Vol. 3 O Povo do Ar),Curitiba
Last Position,f1b04357-2e8b-4723-8729-09b9f6631aed,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f1b04357-2e8b-4723-8729-09b9f6631aed,1644621382,12/02/2022 04:46:22,,,,,,,,,,,,,,,,,,,,Curitiba
Experiment Ended,f1b04357-2e8b-4723-8729-09b9f6631aed,1644621457,12/02/2022 04:47:37,,,,,,,TRUE,,,,,,,,,,,,,Curitiba
Experiment Ended,f1b04357-2e8b-4723-8729-09b9f6631aed,1644685080,12/02/2022 22:28:00,,,,,,,TRUE,,,,,,,,,,,,,Joinville
User Selected Preferred Genres,f1fe1ca2-9856-4c6e-88da-55551cf15242,1644616262,12/02/2022 03:21:02,,5,2,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Taubate
Recommendation Added To Favorites List,f1fe1ca2-9856-4c6e-88da-55551cf15242,1644616267,12/02/2022 03:21:07,5,5,2,3,0,81,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,A maldição do mar,Taubate
Recommendation Added To Favorites List,f1fe1ca2-9856-4c6e-88da-55551cf15242,1644616272,12/02/2022 03:21:12,10,5,2,3,3,52,,Terror,Fantasia,Juvenil,Romance,,,,90% favoritaram esse livro,,,,O Retrato de Dorian Gray,Taubate
Recommendation Added To Favorites List,f1fe1ca2-9856-4c6e-88da-55551cf15242,1644616274,12/02/2022 03:21:14,12,5,2,3,4,25,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Conectadas,Taubate
Recommendation Added To Favorites List,f1fe1ca2-9856-4c6e-88da-55551cf15242,1644616276,12/02/2022 03:21:16,14,5,2,3,5,73,,Não Ficção,Fantasia,Juvenil,Romance,,,,,,87% dos leitores classificaram como 5 estrelas,,Box Memórias da Segunda Guerra Mundial,Taubate
Recommendation Added To Favorites List,f1fe1ca2-9856-4c6e-88da-55551cf15242,1644616277,12/02/2022 03:21:17,15,5,2,3,6,1,,Romance,Fantasia,Juvenil,Romance,,,,,,,,É Assim que Acaba,Taubate
Last Position,f1fe1ca2-9856-4c6e-88da-55551cf15242,,,,,,,6,,,,,,,,,,,,,,,
First App Open,f1fe1ca2-9856-4c6e-88da-55551cf15242,1644616221,12/02/2022 03:20:21,,,,,,,,,,,,,,,,,,,,Taubate
Experiment Ended,f1fe1ca2-9856-4c6e-88da-55551cf15242,1644616277,12/02/2022 03:21:17,,,,,,,TRUE,,,,,,,,,,,,,Taubate
Experiment Ended,f1fe1ca2-9856-4c6e-88da-55551cf15242,1644616283,12/02/2022 03:21:23,,,,,,,TRUE,,,,,,,,,,,,,Taubate
User Selected Preferred Genres,f240c2ff-bc43-424d-9d94-2fec26594df9,1644711998,13/02/2022 05:56:38,,2,0,3,,,,,Fantasia,Juvenil,Suspense,,,,,,,,,Luziania
Recommendation Added To Favorites List,f240c2ff-bc43-424d-9d94-2fec26594df9,1644712016,13/02/2022 05:56:56,18,2,0,3,4,45,,Suspense,Fantasia,Juvenil,Suspense,,,,,,,,Não Confie em Ninguém,Luziania
Recommendation Added To Favorites List,f240c2ff-bc43-424d-9d94-2fec26594df9,1644712061,13/02/2022 05:57:41,63,2,0,3,16,104,,Suspense,Fantasia,Juvenil,Suspense,,,,,,,,Mestre das Chamas,Luziania
Last Position,f240c2ff-bc43-424d-9d94-2fec26594df9,,,,,,,23,,,,,,,,,,,,,,,
First App Open,f240c2ff-bc43-424d-9d94-2fec26594df9,1644711961,13/02/2022 05:56:01,,,,,,,,,,,,,,,,,,,,Luziania
User Selected Preferred Genres,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623111,12/02/2022 05:15:11,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,Campinas
Recommendation Added To Favorites List,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623120,12/02/2022 05:15:20,9,5,2,2,2,1,,Romance,Fantasia,Romance,,,,,,,,,É Assim que Acaba,Campinas
Recommendation Added To Favorites List,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623125,12/02/2022 05:15:25,14,5,2,2,5,38,,Suspense,Fantasia,Romance,,,,,,,87% dos leitores classificaram como 5 estrelas,,Verity,Campinas
Recommendation Added To Favorites List,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623130,12/02/2022 05:15:30,19,5,2,2,8,93,,Fantasia,Fantasia,Romance,,,,,,,,,O Conto da Aia,Campinas
Recommendation Added To Favorites List,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623145,12/02/2022 05:15:45,34,5,2,2,12,85,,Fantasia,Fantasia,Romance,,,,,,,,,Harry Potter e a Pedra Filosofal - Edição Ilustrada,Campinas
Recommendation Added To Favorites List,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623148,12/02/2022 05:15:48,37,5,2,2,13,73,,Não Ficção,Fantasia,Romance,,,,,,,87% dos leitores classificaram como 5 estrelas,,Box Memórias da Segunda Guerra Mundial,Campinas
Last Position,f385b0e0-228c-4f43-84ac-f934eb7e5911,,,,,,,13,,,,,,,,,,,,,,,
First App Open,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623093,12/02/2022 05:14:53,,,,,,,,,,,,,,,,,,,,Campinas
Experiment Ended,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623148,12/02/2022 05:15:48,,,,,,,TRUE,,,,,,,,,,,,,Campinas
Experiment Ended,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623150,12/02/2022 05:15:50,,,,,,,TRUE,,,,,,,,,,,,,Campinas
Experiment Ended,f385b0e0-228c-4f43-84ac-f934eb7e5911,1644623154,12/02/2022 05:15:54,,,,,,,TRUE,,,,,,,,,,,,,Campinas
User Selected Preferred Genres,f3963072-1e97-4d8a-888d-0fbd864f18b0,1644617863,12/02/2022 03:47:43,,5,4,2,,,,,Fantasia,Romance,,,,,,,,,,Umuarama
Recommendation Added To Favorites List,f3963072-1e97-4d8a-888d-0fbd864f18b0,1644617873,12/02/2022 03:47:53,10,5,4,2,5,17,,Juvenil,Fantasia,Romance,,,,,,,87% dos leitores classificaram como 5 estrelas,,A Seleção: 1,Umuarama
Recommendation Added To Favorites List,f3963072-1e97-4d8a-888d-0fbd864f18b0,1644617881,12/02/2022 03:48:01,18,5,4,2,11,20,,Juvenil,Fantasia,Romance,,,,,90% favoritaram esse livro,,,,Coraline - Acompanha marcador de páginas especial,Umuarama
Recommendation Added To Favorites List,f3963072-1e97-4d8a-888d-0fbd864f18b0,1644617887,12/02/2022 03:48:07,24,5,4,2,14,102,,Romance,Fantasia,Romance,,,,,,,,,Daisy Jones & The Six,Umuarama
Recommendation Added To Favorites List,f3963072-1e97-4d8a-888d-0fbd864f18b0,1644617888,12/02/2022 03:48:08,25,5,4,2,15,30,,Juvenil,Fantasia,Romance,,,,,,Indicado por Emma Watson,,,O príncipe cruel (Vol. 1 O Povo do Ar),Umuarama
